Iteration,Score,Parameter Values
3676,0.44254790297681756,"[-0.85926832 -1.10691662  0.7105427   0.35769027  0.70271955 -0.68249565
  0.2959111  -0.42462106  0.63802767 -0.49194711 -0.39984331  0.41007717
 -0.08964964 -0.58277895 -0.8937017  -0.35536404 -0.1593779  -0.11619787
 -0.16572065 -0.95177726 -1.51062826 -0.71386886 -0.07749587 -1.3340103
 -0.6597215  -0.03580309  0.02970138 -0.0034542  -1.31613895 -1.67236881
 -1.70780488 -1.54159827 -1.67933664  1.59517533  1.6276947   1.60429295
 -1.59419726 -0.64717259 -0.7579193  -0.39118258 -0.26268982 -0.08438019
 -0.10089747  0.50153217  0.56973121 -1.08289077 -1.1233813  -1.67041998
 -1.21408088 -0.07555776  1.41409866  1.60587983  0.86647398 -1.92245718
 -1.52485778 -1.49634588  0.72913238  0.85057217 -0.17224677]"
3677,0.44255532759655786,"[ 1.96135172  1.52852641  0.14194641  1.88032205  0.27472024  2.87070928
  2.70751556  1.44862687  1.07557176  1.2695585   2.15092201  0.60090453
  2.18194405  0.89831341  2.36000868  2.67024058  0.70774623  2.87019764
  0.76011639  2.21508842  1.14729419  1.4330012   2.04454194  1.51163891
  0.80060693  1.26632172  1.54757432  0.55818032  2.46803146  1.83746168
  1.75976464  1.70684876  2.90860218  1.38522384  1.47127587 -1.49548257
  1.25067764  1.81321763  0.82231443  1.63437702  3.38798574  1.39110027
  1.85263494  1.51985699  3.33231571  1.60389915  2.89372333  1.95286238
  0.98585565  0.83556262  1.80694477  1.63500413  1.30627352  1.51028777
  1.46569977  1.97300324  1.64251066  1.77590494  1.28299161]"
3678,0.44257150489401836,"[-6.57164084e-01 -1.43490371e+00 -1.38746673e+00 -7.74307089e-01
 -3.13283321e-01 -8.21487842e-01  4.66984682e-01 -3.71914308e-01
  6.72447245e-02 -1.19950069e+00 -1.57420262e-01 -1.44570579e+00
  1.69933158e-02 -8.47711891e-01 -8.38260920e-01  1.03986827e+00
 -7.19580695e-01 -4.20512354e-01 -1.05592627e+00 -4.09035227e-01
 -2.02106621e-01  1.40181172e-01  5.60546629e-01 -4.08982531e-01
 -2.16377665e-01  2.37344893e-01 -1.63498086e+00 -1.07173953e-01
 -1.56938583e+00  5.20478112e-02 -7.89799906e-02 -1.14467864e-01
  2.19681064e-02  6.14231778e-01  1.06328527e-01  1.76843306e-01
 -7.21978480e-02  1.11951759e+00 -6.01531706e-01  1.51638021e+00
  3.95428592e-01  1.25955500e+00  9.45363129e-02  1.53708656e+00
  2.59835648e-04  1.60398074e+00  2.76182934e-01  8.42165531e-01
 -5.42134951e-01 -6.24197689e-01 -5.54480877e-01 -2.42505603e-02
 -8.85479903e-02 -1.68177575e-01 -4.14722032e-01  2.30954359e-01
  1.17255812e+00  2.07616026e-01  1.39189894e+00]"
3679,0.4425595007166156,"[-0.85628762 -1.10009512  0.7164153   0.35802325  0.7002036  -0.66690574
  0.29845193 -0.41524706  0.64135903 -0.48738341 -0.40106881  0.41244109
 -0.09245764 -0.58476921 -0.88730762 -0.35368314 -0.14878731 -0.10878951
 -0.16421282 -0.95684401 -1.50795575 -0.72092027 -0.08422871 -1.33365388
 -0.66118583 -0.03935513  0.02945855  0.01126216 -1.32066237 -1.66580761
 -1.70505087 -1.53618606 -1.68188623  1.60052599  1.62807639  1.61731584
 -1.59218285 -0.63463337 -0.74542777 -0.39960264 -0.27215514 -0.07820923
 -0.10051097  0.48906047  0.56542174 -1.06905641 -1.12319625 -1.66938961
 -1.21670469 -0.08271902  1.40201159  1.6111693   0.87277928 -1.92095023
 -1.53433201 -1.49340158  0.725963    0.85449056 -0.15920587]"
3680,0.4425722619593392,"[ 1.96530324  1.52285889  0.13735925  1.87511805  0.26250273  2.85524482
  2.71146868  1.44709023  1.07040856  1.26272392  2.14126654  0.58809814
  2.17727096  0.89622007  2.35191128  2.67248524  0.70467638  2.85086335
  0.75732518  2.20967845  1.1610666   1.42476902  2.04161807  1.51256938
  0.81065977  1.27011269  1.54069732  0.56868328  2.45770671  1.84209491
  1.75307869  1.7038224   2.91483266  1.37302408  1.47393414 -1.49384467
  1.25933852  1.81099063  0.8149352   1.63439947  3.38129485  1.38497478
  1.83815287  1.51875499  3.33482852  1.60353249  2.90260543  1.95149591
  0.99436592  0.83068257  1.80791707  1.6290351   1.30921395  1.51438986
  1.47511326  1.97592857  1.64023482  1.77937271  1.28170218]"
3681,0.44257458015682355,"[-0.61960669 -1.37330603 -1.3916182  -0.78076838 -0.32217167 -0.76607225
  0.43980579 -0.41719253  0.07255115 -1.20416005 -0.20373999 -1.41308515
  0.02494755 -0.86457777 -0.83649324  1.01741032 -0.77748896 -0.40436628
 -1.02006461 -0.4069412  -0.19890796  0.12193343  0.5598268  -0.40040001
 -0.16939863  0.24225226 -1.59769684 -0.1376546  -1.58093977  0.05226243
 -0.06246202 -0.12446182  0.04977139  0.54290986  0.13173724  0.14976948
 -0.06555459  1.1148973  -0.55019695  1.46375087  0.37428334  1.26910849
  0.10178944  1.46540925 -0.02636774  1.52578463  0.2836917   0.8863925
 -0.5317705  -0.68288556 -0.57057785 -0.04458028 -0.13098396 -0.16847605
 -0.41410716  0.23868295  1.16973592  0.24486518  1.40521167]"
3682,0.4425497177171483,"[-0.79517558 -1.03647785  0.78352566  0.4027551   0.69417469 -0.58351062
  0.26727664 -0.39866358  0.67640691 -0.49426739 -0.4069925   0.40993083
 -0.09796217 -0.58845865 -0.85812362 -0.33302413 -0.15673416 -0.13774588
 -0.13365519 -0.93959467 -1.49113554 -0.74753739 -0.06316802 -1.36563002
 -0.66166289 -0.05667378  0.01228183  0.01252678 -1.33426685 -1.64470178
 -1.71750892 -1.53627513 -1.68768523  1.60562738  1.633747    1.61644121
 -1.61489062 -0.58626118 -0.77987589 -0.4165413  -0.27454614 -0.02028909
 -0.12070804  0.47597116  0.56796926 -1.04180989 -1.1027524  -1.6661917
 -1.21612235 -0.1048953   1.38177404  1.60962511  0.88523015 -1.86994968
 -1.57702021 -1.50645888  0.70141531  0.85595276 -0.08915845]"
3683,0.4425833351782888,"[ 1.96713468  1.53836712  0.1339985   1.82697658  0.20929204  2.83329244
  2.74217455  1.41128963  1.08312155  1.26080823  2.1119809   0.54162406
  2.14801536  0.90396153  2.35551105  2.64809377  0.69775341  2.8190121
  0.73805188  2.17978466  1.21105036  1.38279579  2.05239924  1.53243126
  0.82963039  1.25629272  1.52099439  0.5678537   2.41504042  1.84118188
  1.70904955  1.69515568  2.96760096  1.34422543  1.49418978 -1.49722785
  1.31328687  1.80927419  0.81424241  1.62390833  3.36094989  1.34186999
  1.79629682  1.52526507  3.3389927   1.5968427   2.91047433  1.95179326
  1.01751799  0.77871743  1.79736867  1.5872063   1.27341549  1.52512305
  1.48422616  1.9683756   1.67292704  1.80141483  1.27018334]"
3684,0.4425501747161441,"[-0.66596551 -1.44302751 -1.3816728  -0.77938275 -0.31046164 -0.83333862
  0.46810748 -0.37111841  0.0683234  -1.20484041 -0.15293387 -1.44596476
  0.02345008 -0.85133064 -0.83799431  1.04716182 -0.7098193  -0.42300923
 -1.06521495 -0.42264841 -0.19835187  0.14508885  0.56074537 -0.41993936
 -0.21429625  0.23431854 -1.63029581 -0.10801902 -1.57005074  0.05286815
 -0.08238256 -0.11832     0.02431696  0.61951229  0.10416252  0.17941953
 -0.0632185   1.1165476  -0.60355849  1.52598586  0.41216406  1.26315619
  0.09398302  1.5490641   0.00170199  1.59234525  0.2702123   0.83585916
 -0.53318509 -0.62232741 -0.55466128 -0.02260693 -0.07676329 -0.17157206
 -0.40461968  0.22890191  1.17925487  0.19165927  1.39230903]"
3685,0.4425665931874684,"[-0.86197713 -1.11040514  0.71346687  0.36446176  0.68978653 -0.68030481
  0.28727099 -0.41727069  0.65560998 -0.48699537 -0.3908126   0.41181034
 -0.10460205 -0.56917512 -0.90645957 -0.35501157 -0.15811958 -0.11006267
 -0.17720258 -0.96651598 -1.50705926 -0.71640097 -0.07000329 -1.33733498
 -0.67068765 -0.0536919   0.02890516  0.00896218 -1.32595229 -1.67218965
 -1.69748214 -1.55262962 -1.67558478  1.60148018  1.63805455  1.63258195
 -1.59665483 -0.63647006 -0.73983482 -0.39292298 -0.25960827 -0.08225993
 -0.12046308  0.48268415  0.55646368 -1.07039917 -1.12103077 -1.67905853
 -1.20877711 -0.08123955  1.40767826  1.61309685  0.87149735 -1.92294369
 -1.52348635 -1.49051653  0.71740124  0.85669807 -0.16145637]"
3686,0.4425630522066981,"[ 1.95972579  1.52363058  0.12371322  1.88860181  0.2637747   2.85625966
  2.71122967  1.43437069  1.07581217  1.2568114   2.13955251  0.59540935
  2.17090469  0.89690893  2.35957517  2.6795112   0.70219981  2.8618272
  0.76191246  2.21286734  1.15225606  1.42974437  2.03779874  1.51075318
  0.81027704  1.25686418  1.54081983  0.55649353  2.45955932  1.84398777
  1.75251397  1.70984827  2.90077843  1.37570775  1.47243521 -1.50497644
  1.2652368   1.82090485  0.81286302  1.63613918  3.38912048  1.37873405
  1.85825198  1.51556177  3.3396038   1.60255092  2.908313    1.95092809
  0.99633023  0.84248342  1.81352637  1.63545833  1.30430778  1.51586558
  1.46438994  1.98034848  1.63734643  1.77588916  1.28505629]"
3687,0.4425676418805917,"[-0.67398282 -1.45433328 -1.37652025 -0.78495272 -0.30391016 -0.83782265
  0.47542864 -0.36739742  0.06966296 -1.20630639 -0.14325319 -1.45754934
  0.02885069 -0.84985573 -0.83680251  1.050615   -0.70284358 -0.42306757
 -1.0714107  -0.42776713 -0.1934624   0.14976845  0.56602265 -0.42262567
 -0.21612276  0.2305965  -1.63021695 -0.10324194 -1.57757469  0.05414715
 -0.08894524 -0.12100578  0.02025822  0.62371005  0.09428045  0.16507229
 -0.07001926  1.11962618 -0.61543966  1.5307651   0.42712536  1.26007819
  0.09303833  1.5607255  -0.00216293  1.59447235  0.26234575  0.8320055
 -0.53692964 -0.6208555  -0.54969153 -0.02091867 -0.07797839 -0.17546387
 -0.3954585   0.23106214  1.17646578  0.19207106  1.38927212]"
3688,0.4425737023156747,"[-0.86884179 -1.10739131  0.71548007  0.36055861  0.68701288 -0.69942478
  0.28919578 -0.4139518   0.65340849 -0.49291371 -0.39428863  0.40969596
 -0.10159603 -0.55941382 -0.91515715 -0.36233087 -0.16891466 -0.10792382
 -0.18537036 -0.9743448  -1.50941766 -0.70818628 -0.06616608 -1.34813111
 -0.67066255 -0.04653204  0.02858392  0.00745167 -1.32425577 -1.6801605
 -1.69564173 -1.5555585  -1.67281347  1.59794359  1.64019113  1.63850381
 -1.59666616 -0.64520087 -0.73186483 -0.39505489 -0.27306517 -0.08655174
 -0.11912063  0.48107343  0.55374181 -1.07455966 -1.12507872 -1.68525398
 -1.20328049 -0.06973687  1.40809296  1.61609108  0.87988292 -1.93227937
 -1.51482067 -1.48548235  0.7172536   0.85664075 -0.16484751]"
3689,0.44255515963773523,"[ 1.95758227  1.52588888  0.11528411  1.8978207   0.26630162  2.86583034
  2.70714941  1.43798332  1.08097929  1.25225016  2.14724332  0.59601604
  2.17836841  0.89841725  2.36222571  2.68016079  0.69623721  2.86278782
  0.77114974  2.22531128  1.1497066   1.43754133  2.03457631  1.51541622
  0.80437352  1.26391753  1.54332632  0.548681    2.46303188  1.84058115
  1.75432806  1.71822668  2.89424269  1.37546836  1.46671105 -1.50621804
  1.26188111  1.82218908  0.81674311  1.63876417  3.39662123  1.38802363
  1.86142128  1.5204123   3.33813506  1.61064507  2.90403081  1.9457878
  0.98977736  0.8537161   1.81793472  1.63758208  1.30548759  1.51619883
  1.46509597  1.97781187  1.63312924  1.76232989  1.28111627]"
3690,0.4425502173700003,"[-6.68252335e-01 -1.44998060e+00 -1.37888115e+00 -7.80349282e-01
 -3.06343977e-01 -8.31027855e-01  4.72812125e-01 -3.63610783e-01
  6.47153326e-02 -1.20026427e+00 -1.48712500e-01 -1.45142040e+00
  2.32024452e-02 -8.52629187e-01 -8.39194890e-01  1.04664346e+00
 -7.06703464e-01 -4.24538755e-01 -1.06475333e+00 -4.23580077e-01
 -1.95034713e-01  1.49262617e-01  5.66110896e-01 -4.18243729e-01
 -2.14425861e-01  2.32195421e-01 -1.63156019e+00 -1.05572714e-01
 -1.57552875e+00  5.13713788e-02 -8.44471343e-02 -1.20076031e-01
  1.90689814e-02  6.14777165e-01  1.00579888e-01  1.70192317e-01
 -6.73187657e-02  1.11663038e+00 -6.12918390e-01  1.52975091e+00
  4.13100335e-01  1.26017351e+00  9.31183418e-02  1.55894354e+00
 -2.14153415e-04  1.59801509e+00  2.69915233e-01  8.32972672e-01
 -5.40904427e-01 -6.16124683e-01 -5.52133891e-01 -2.07333939e-02
 -8.09280634e-02 -1.75255421e-01 -3.99740503e-01  2.30214867e-01
  1.17495380e+00  1.93242351e-01  1.38797602e+00]"
3691,0.44255120769026896,"[-0.8601923  -1.10874822  0.71557237  0.36232502  0.69540083 -0.68873014
  0.29305496 -0.41875763  0.65210007 -0.49150501 -0.39522343  0.41086521
 -0.09690703 -0.57274896 -0.90464498 -0.35749722 -0.16130179 -0.11116673
 -0.17080474 -0.96667391 -1.50821317 -0.71144898 -0.06905342 -1.33818812
 -0.66880935 -0.04569353  0.03168852  0.00296155 -1.32022364 -1.67553396
 -1.70212417 -1.55452809 -1.67335387  1.59922586  1.63110224  1.62491732
 -1.59564212 -0.63940979 -0.74154031 -0.39160583 -0.26781491 -0.08462259
 -0.11543768  0.48576548  0.56071844 -1.07517344 -1.12387331 -1.67653438
 -1.2100523  -0.07708762  1.40914538  1.61195022  0.87008901 -1.9240798
 -1.51869421 -1.48597381  0.720012    0.85142936 -0.16458508]"
3692,0.44255738585118265,"[ 1.96396966  1.52560856  0.12495012  1.88781636  0.27061489  2.86072641
  2.70635699  1.44065189  1.07878563  1.26145116  2.14971851  0.59687093
  2.17430421  0.89829747  2.36114695  2.67320336  0.6946135   2.86157495
  0.76899352  2.21727652  1.1504491   1.43368402  2.03758091  1.51176902
  0.80370899  1.26234099  1.54252189  0.55213939  2.46507192  1.83744931
  1.75419226  1.71358327  2.90337398  1.37728398  1.47132491 -1.4983314
  1.25964488  1.81928578  0.81881086  1.63379231  3.39068334  1.38610493
  1.85764666  1.5179388   3.33811745  1.60401283  2.90346705  1.9476259
  0.99200421  0.84537381  1.81131214  1.6368934   1.30693024  1.51572367
  1.46214802  1.97410171  1.64024477  1.76723696  1.28314532]"
3693,0.4425587381614715,"[-0.66787045 -1.45869352 -1.39153602 -0.77858723 -0.30079166 -0.85653745
  0.47198728 -0.35021781  0.07058291 -1.21228902 -0.12879971 -1.45482491
  0.02276034 -0.84980261 -0.83531958  1.04603602 -0.69136803 -0.42572006
 -1.08205403 -0.41645702 -0.20996823  0.14244129  0.5548501  -0.42957402
 -0.24168144  0.23204249 -1.66113443 -0.1043425  -1.55042591  0.0473194
 -0.0936729  -0.10417086  0.00943757  0.65277345  0.09562007  0.2020357
 -0.06092912  1.11915883 -0.60517146  1.53770932  0.41189782  1.25603455
  0.09207861  1.5511162   0.01502144  1.63454879  0.26901858  0.81238445
 -0.53360558 -0.59909093 -0.55105456 -0.01853735 -0.05904545 -0.18124195
 -0.41294205  0.22599191  1.18409784  0.186817    1.38826339]"
3694,0.44255758952360436,"[-0.89095298 -1.14394558  0.68134803  0.33998364  0.69059093 -0.71078017
  0.31359458 -0.40990181  0.63932791 -0.47496014 -0.38544091  0.41538093
 -0.10583636 -0.56283451 -0.91260365 -0.35886517 -0.14353368 -0.08114418
 -0.19309039 -0.97334026 -1.51551619 -0.70813095 -0.09364732 -1.32309977
 -0.67666959 -0.04394015  0.04053779  0.02563343 -1.32275245 -1.68536296
 -1.69058665 -1.55243942 -1.6763433   1.60585432  1.6326882   1.65160989
 -1.58611199 -0.65267881 -0.70500982 -0.38225728 -0.26553486 -0.10273691
 -0.1044963   0.47083774  0.55406425 -1.07722079 -1.12927251 -1.67904671
 -1.2148047  -0.07366241  1.40219322  1.62154963  0.87129834 -1.96193499
 -1.50617968 -1.46917929  0.72441152  0.85362596 -0.18635557]"
3695,0.44256614013394213,"[ 1.95860649  1.51159103  0.13010029  1.89730265  0.27359762  2.84674571
  2.69770948  1.45419237  1.05610455  1.25147542  2.14773706  0.60970398
  2.1802479   0.88754477  2.35295468  2.69715134  0.70289988  2.86044967
  0.76598907  2.22075373  1.14165251  1.44900987  2.02912891  1.49442486
  0.80169735  1.27177375  1.55016906  0.57328561  2.46555719  1.84642819
  1.76200624  1.70641835  2.88148698  1.3803666   1.46779699 -1.49361942
  1.24355591  1.80869144  0.80644692  1.63023812  3.38983049  1.39272595
  1.85758539  1.50906986  3.34201908  1.6029061   2.91776175  1.94705694
  0.99560288  0.86801053  1.82127853  1.65256949  1.327988    1.51094214
  1.46706943  1.99200362  1.61437465  1.76788485  1.2935055 ]"
3696,0.4425689744613317,"[-0.66513278 -1.42640685 -1.37238647 -0.78644692 -0.30784348 -0.80487074
  0.4684277  -0.38663257  0.06912186 -1.1965833  -0.16317272 -1.43919321
  0.02607762 -0.85156525 -0.84310538  1.04435903 -0.72366095 -0.41898516
 -1.05249454 -0.42998837 -0.18583898  0.15158744  0.58147794 -0.41543637
 -0.17884742  0.23413847 -1.5964087  -0.1122942  -1.60308615  0.05934005
 -0.07702471 -0.12946842  0.02897461  0.58269599  0.08959815  0.14329906
 -0.06565533  1.12485901 -0.60351731  1.51794746  0.41307087  1.26651632
  0.09570844  1.54793293 -0.01761188  1.55710264  0.26623378  0.85169366
 -0.5422124  -0.65172001 -0.5541678  -0.02868864 -0.09685088 -0.16811935
 -0.39484747  0.23076391  1.16034428  0.20569373  1.39298328]"
3697,0.4425601540643514,"[-0.83876599 -1.07926537  0.73677991  0.3779677   0.69174394 -0.66414878
  0.27193967 -0.42572671  0.66300374 -0.50407625 -0.40089914  0.39526319
 -0.09011548 -0.57123357 -0.89369034 -0.3589421  -0.17639253 -0.12922323
 -0.16342855 -0.95108744 -1.49924889 -0.72120209 -0.0489083  -1.36262128
 -0.65939297 -0.0452505   0.01807926 -0.00851118 -1.32257577 -1.66725438
 -1.70807283 -1.55001897 -1.67699876  1.59674218  1.63262039  1.6080087
 -1.60140125 -0.63577914 -0.77207458 -0.40538941 -0.27318943 -0.06285061
 -0.1224052   0.49953071  0.56487482 -1.07281904 -1.11920945 -1.6765729
 -1.19810838 -0.08450666  1.41034896  1.60321833  0.8785573  -1.9009205
 -1.5355477  -1.50043248  0.71585004  0.85681058 -0.13758591]"
3698,0.4425603472270478,"[ 1.95902787  1.5373576   0.1174708   1.87690229  0.26336606  2.87729171
  2.72625917  1.43859896  1.08964378  1.26363926  2.14266066  0.57969399
  2.1672848   0.90558514  2.3681954   2.65902951  0.69851766  2.85329901
  0.76658658  2.21019447  1.1720388   1.42529779  2.04288052  1.52887035
  0.80921328  1.25718909  1.53009894  0.54753395  2.45238822  1.84039436
  1.74039514  1.7168371   2.93099495  1.37300841  1.47540318 -1.5058901
  1.27199528  1.82526205  0.81785553  1.63607959  3.39159483  1.37336515
  1.84697499  1.52431523  3.33522675  1.60978809  2.89299915  1.94843869
  1.00056802  0.82010409  1.80268679  1.62594667  1.28647509  1.51183914
  1.47088312  1.9590113   1.66109867  1.76617022  1.27858588]"
3699,0.4425914207103566,"[-0.67600943 -1.42226284 -1.36055927 -0.7813601  -0.31657414 -0.79322877
  0.4710946  -0.39552496  0.06656096 -1.17998555 -0.16404142 -1.44119541
  0.0209582  -0.84620272 -0.8486879   1.0397401  -0.72670141 -0.4162516
 -1.05186667 -0.44466609 -0.18339156  0.15309054  0.59585223 -0.40645268
 -0.15824008  0.23503893 -1.58478063 -0.10775018 -1.6243197   0.05901435
 -0.0736612  -0.13948875  0.03109873  0.56370205  0.08722383  0.11223614
 -0.06679034  1.13711914 -0.61194247  1.52817456  0.40671651  1.26567818
  0.09523555  1.56615767 -0.03107152  1.5339592   0.27308292  0.86326822
 -0.5517143  -0.65344958 -0.55301646 -0.02669385 -0.11126957 -0.16189309
 -0.38826493  0.23209728  1.15511559  0.20144554  1.3943154 ]"
3700,0.4425435965359726,"[-0.8228494  -1.05968429  0.74736466  0.38311636  0.69019836 -0.66582313
  0.26543295 -0.4301472   0.66022385 -0.51823174 -0.40034276  0.38702351
 -0.07952455 -0.57900476 -0.88945435 -0.3640501  -0.18477779 -0.15643372
 -0.14313027 -0.93959457 -1.49736457 -0.71217064 -0.03291223 -1.37055469
 -0.65098431 -0.03650451  0.01249376 -0.03655796 -1.31347749 -1.66631502
 -1.71635447 -1.55016283 -1.67615412  1.58771169  1.62724885  1.57874387
 -1.61101454 -0.64694957 -0.80261377 -0.3960668  -0.27606788 -0.05489822
 -0.11639678  0.51681594  0.57625765 -1.08719895 -1.11439648 -1.67022672
 -1.19543617 -0.07833698  1.42817619  1.58839135  0.8695035  -1.87863882
 -1.53986695 -1.52214523  0.72015778  0.85224071 -0.13479146]"
3701,0.44255504164442133,"[ 1.95599864  1.55577822  0.121712    1.86271578  0.26509689  2.89810896
  2.73178734  1.43472533  1.10850068  1.28029953  2.14721687  0.58092288
  2.17381725  0.90907744  2.38095754  2.64345181  0.69609148  2.8693954
  0.76738804  2.20638024  1.1679754   1.42257044  2.0482978   1.53778136
  0.79920676  1.25410219  1.54296471  0.53637646  2.4602151   1.83179953
  1.74214993  1.72142776  2.94821721  1.38715398  1.47941816 -1.50871113
  1.26877708  1.82987864  0.8353951   1.63123862  3.39347156  1.3764865
  1.84644196  1.53721005  3.3227672   1.61605839  2.88461735  1.95547935
  0.98964727  0.80985381  1.79342824  1.61805753  1.27280584  1.50366292
  1.47158238  1.93917832  1.67789664  1.75905206  1.27682173]"
3702,0.4425699462088389,"[-0.66357763 -1.41874034 -1.38044345 -0.77400649 -0.31296813 -0.81053142
  0.46923912 -0.38165474  0.05963282 -1.18745589 -0.15802749 -1.43554244
  0.01799705 -0.84852733 -0.84384426  1.03682826 -0.72314134 -0.41939712
 -1.04836114 -0.41976096 -0.1924732   0.15116692  0.58295635 -0.41983427
 -0.18319853  0.23598395 -1.61305371 -0.10117212 -1.59486937  0.05216898
 -0.0779105  -0.12067571  0.02366042  0.5835203   0.09031337  0.14655332
 -0.06667203  1.1330909  -0.60027644  1.52181265  0.39871437  1.26105163
  0.09657852  1.54087327 -0.01272446  1.5790926   0.27325376  0.84991696
 -0.53961852 -0.63519922 -0.5524597  -0.02545166 -0.09002166 -0.16717618
 -0.40927862  0.22614766  1.16246322  0.21248826  1.3936962 ]"
