algorithm,config,p_target,alpha,p_estimate,exact_error,ci_width,num_oracle_calls
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009998566352872903,1.4336471270970375e-06,0.0013122874592250942,1200
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010420622530397994,0.0004206225303979936,0.0013379198211847486,1200
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010233541874654868,0.00023354187465486793,0.0012081665671032664,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009890629663386292,0.00010937033661370839,0.0011881215552643843,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009929393064842775,7.060693515722506e-05,0.0004984359273354222,3500
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009891261437030655,0.00010873856296934534,0.001305733592897599,1200
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01012799961132058,0.0001279996113205794,0.0011075416150866284,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009723409031031523,0.0002765909689684768,0.0010845554476233777,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009998566352872903,1.4336471270970375e-06,0.0013122874592250942,1200
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010555494079009357,0.0005554940790093565,0.0011317333144536057,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01058062683807411,0.0005806268380741091,0.0012282916684090402,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010211443304875573,0.0002114433048755731,0.0011122690954536475,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00997608024363885,2.3919756361149777e-05,0.0011931323981500342,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01046781107722027,0.0004678110772202704,0.0011267756912244197,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009805310047599328,0.00019468995240067184,0.0011831076082485696,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009896077473080734,0.00010392252691926625,0.0004124326410151879,4100
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009805310047599328,0.00019468995240067184,0.0011831076082485696,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00967390563711359,0.0003260943628864109,0.0012924140791650482,1200
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009109318372718195,0.0008906816272818054,0.0010493658808110795,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00997608024363885,2.3919756361149777e-05,0.0011931323981500342,1300
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01029585239315034,0.00029585239315033963,0.001117047951215421,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010644410405742946,0.000644410405742946,0.00113675987319534,1400
IAE,"{'epsilon_target': 0.01, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009936019750916477,6.398024908352284e-05,0.0004820543832074406,3600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009992279808247868,7.720191752132524e-06,4.815262983179098e-05,35800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009993027661239266,6.972338760733929e-06,6.391365921660109e-05,27800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009952770567200698,4.722943279930267e-05,5.585300868674904e-05,31700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01001037308147618,1.0373081476179255e-05,5.290458567804024e-05,34200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009925210847695867,7.47891523041333e-05,0.0001598098566640855,11300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009991780501469247,8.219498530753419e-06,6.186847147247963e-05,29100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010020627288577683,2.0627288577683076e-05,6.655680726297929e-05,27000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010003911657730343,3.911657730342952e-06,0.00014704797120950863,12100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009958816639894771,4.1183360105228814e-05,4.607930852701218e-05,38900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010005677136534868,5.677136534867552e-06,9.344236730670589e-05,19000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009998115713481172,1.884286518828368e-06,6.287837813411575e-05,28300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010008455566713603,8.455566713602355e-06,4.7548147744906274e-05,37500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009945595919274517,5.4404080725482806e-05,6.896100882001523e-05,26200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009988045957782066,1.1954042217933794e-05,4.5106436424996454e-05,39000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010005333432643895,5.333432643894395e-06,0.00014472470469053915,12500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009976750489441012,2.3249510558988676e-05,9.495495707101658e-05,18800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010017034711013865,1.7034711013864945e-05,4.918865451719774e-05,36100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010002709357901388,2.709357901387391e-06,0.00013762525500788172,12900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009994227223758277,5.772776241723052e-06,4.5116981555476214e-05,39000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00998452881972504,1.547118027495943e-05,4.613588716742816e-05,38000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00995834990612722,4.1650093872780056e-05,0.00010971922468396272,16600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010006952058230507,6.952058230506528e-06,5.147107248171766e-05,34800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009993773982086411,6.226017913588816e-06,0.00014458036866136885,12600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009999112046103188,8.879538968119965e-07,5.746784571696549e-05,31200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009991924741716743,8.075258283257378e-06,5.224113628303061e-05,34500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01000150445531089,1.5044553108890801e-06,0.00014553784006226395,12200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009986387461548368,1.3612538451631892e-05,4.7207512269418356e-05,38000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00996609248998049,3.3907510019510687e-05,0.00010402905743445417,17400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009995342897897093,4.657102102907651e-06,4.752956691372011e-05,37100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010009738411005345,9.738411005344796e-06,4.3467051644057245e-05,40800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009925529711671351,7.447028832864924e-05,5.126068598097083e-05,29600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01000708717332422,7.087173324218932e-06,9.855423750341e-05,18000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009991297348036506,8.702651963494665e-06,4.7367176639872416e-05,37400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010007293216161067,7.293216161066707e-06,0.00011013188226049846,16600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009999134490789733,8.655092102669015e-07,5.6724163648914916e-05,31200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010002709357901388,2.709357901387391e-06,0.00013762525500788172,12800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010013535337223853,1.3535337223853292e-05,0.00013765453625198647,12800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009982871433032729,1.7128566967271677e-05,5.867141642642865e-05,30700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009953440904360573,4.655909563942677e-05,0.00010647464061729148,16900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009991918639239063,8.08136076093681e-06,0.00010372085658321914,17500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009874142400179966,0.00012585759982003397,0.00015734591809450464,11300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009980924661740763,1.9075338259236935e-05,5.171120240180134e-05,34100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010005162645904273,5.162645904272303e-06,5.942653742453414e-05,30500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009920434787096689,7.956521290331149e-05,0.00014660301343451254,12200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010002705559983593,2.705559983592898e-06,0.00015717741584983166,11400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010035002863062937,3.5002863062936346e-05,0.00011748232866064245,15700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009925236818871527,7.476318112847359e-05,0.00013405031849468476,13100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010014132751275828,1.413275127582804e-05,0.00014710920243482962,12200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009979846040452649,2.0153959547351483e-05,5.32883527172073e-05,33300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009974380824627413,2.5619175372587275e-05,5.628294454605113e-05,32200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010011390773155633,1.1390773155633277e-05,4.745056749597132e-05,37500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00999893072405341,1.0692759465896068e-06,0.00011005745541997798,16600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01002954360236589,2.9543602365889737e-05,4.880047130621963e-05,36500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010024835558398126,2.4835558398125443e-05,0.00010402917860964991,17400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009957352142668836,4.264785733116422e-05,6.399618053722252e-05,27700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009993663801172024,6.3361988279758e-06,5.284074143613749e-05,33300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009992536585150147,7.463414849853342e-06,5.612882417098484e-05,31800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010020346245270564,2.0346245270563487e-05,5.4639308492951226e-05,32600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009971290241201226,2.870975879877384e-05,0.00014528554696392661,12200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010024004742078207,2.4004742078207256e-05,0.00014500454771239433,12700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009986170664515015,1.3829335484985203e-05,9.831333909385547e-05,18000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010028657863466163,2.8657863466162795e-05,0.00013488978123278508,13200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010007293216161067,7.293216161066707e-06,0.00011013188226049846,16600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009964061241727839,3.593875827216132e-05,0.00013564321467764238,13200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009985429302466528,1.4570697533472163e-05,4.883513442640545e-05,36400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010003748044489048,3.7480444890474612e-06,5.1705818251913255e-05,34100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010052244843867606,5.22448438676059e-05,4.558325460005553e-05,32900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.0099989028481608,1.0971518391994506e-06,0.00012528115682988034,14200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009959236672159266,4.076332784073468e-05,0.00014418292905919988,12400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010014027905864746,1.4027905864745852e-05,5.619603588646535e-05,31700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009999195320011138,8.046799888621753e-07,4.658239629878793e-05,38000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010036720409696017,3.67204096960172e-05,4.883774337728457e-05,36600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010005646407343687,5.6464073436863355e-06,0.00014472287902943509,12400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009986511384201611,1.3488615798388712e-05,0.00011911724441533624,15100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01000183230029528,1.8323002952801842e-06,4.867926866691883e-05,36600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01000014542629784,1.4542629783904915e-07,6.012397862055832e-05,29900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010013279213457698,1.327921345769742e-05,4.656753198103297e-05,37900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010014844872273457,1.4844872273456558e-05,5.7987494156724016e-05,31100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010013137739839077,1.3137739839077026e-05,0.00011919270748570864,15100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010002625084495212,2.6250844952120655e-06,5.631565735649685e-05,31600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010004073327409851,4.073327409851238e-06,0.00012773197219543338,13800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009984726947234738,1.527305276526232e-05,4.734379180334428e-05,37500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009978105425060724,2.1894574939276476e-05,4.61124941185621e-05,38100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010006493883631668,6.493883631667613e-06,5.632361310486424e-05,31900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010004854062125534,4.8540621255342e-06,5.4609872533278e-05,32800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.0100259997383907,2.5999738390699786e-05,4.8783002628366434e-05,36600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010002844616336888,2.844616336887887e-06,5.6581668356966985e-05,31900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009998915440259928,1.0845597400721552e-06,5.978965982212682e-05,30300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009986333139496482,1.3666860503518119e-05,0.0001098926270099148,16600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010016146620223824,1.6146620223823557e-05,4.886519544127638e-05,36400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010027824658446708,2.7824658446707826e-05,5.4662448391885714e-05,32500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009981323290740904,1.8676709259096355e-05,0.00014536795163642025,12300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010024322356639722,2.432235663972146e-05,0.00014717163682102623,12200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010033768367536897,3.376836753689674e-05,0.00013447239478586726,13400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010029377685078571,2.937768507857083e-05,9.932201694596611e-05,17900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010005063698743735,5.063698743734343e-06,5.7971711139882635e-05,31200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010006952058230507,6.952058230506528e-06,5.147107248171766e-05,34800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01004224005564889,4.2240055648888955e-05,0.0001284839799208107,11800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010036217096262779,3.6217096262778845e-05,9.934961355622263e-05,17900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009971589198785193,2.8410801214807588e-05,0.00013440649436750624,13200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010000119106146673,1.1910614667286212e-07,4.512257936903526e-06,407000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010001003491802943,1.0034918029432766e-06,6.339179560253122e-06,288200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009994932095200151,5.067904799848852e-06,1.0580978216316594e-05,172700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009990848264565925,9.151735434075395e-06,1.3237766572784561e-05,139100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010000853390410135,8.533904101350881e-07,6.198682644289848e-06,294900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009998043449738965,1.956550261035528e-06,1.1083362966202506e-05,164900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00999947337437633,5.266256236698824e-07,6.057256635895979e-06,301700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010000975147722885,9.751477228845534e-07,1.135618973339015e-05,161400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01000248821535699,2.488215356989329e-06,6.82050978007432e-06,269100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.01000371580291642,3.7158029164204714e-06,5.81506516471493e-06,314700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010001682173391424,1.6821733914238607e-06,9.529066052420786e-06,192400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009998974310375006,1.025689624994247e-06,4.192077228886565e-06,436000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.00999839817174619,1.6018282538096673e-06,4.020336286504264e-06,454100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010001814533606775,1.814533606774374e-06,6.216647750020149e-06,297100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010000314578677137,3.145786771369813e-07,5.846526697397825e-06,313400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009997208359451115,2.7916405488850188e-06,9.56621815582405e-06,190300
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.010001141047559193,1.1410475591923375e-06,1.1792946597491416e-05,156200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009999951737807183,4.826219281682531e-08,4.256887850236264e-06,430200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.01,0.05,0.009996785341020987,3.2146589790133656e-06,4.174558635794759e-06,443700
